customer_id,status,residence_rent_or_own,monthly_rent_amount,bank_account_direct_deposit,application_when,loan_duration,payment_ach,num_payments,address_zip,bank_routing_number,home_phone_type,monthly_income_amount,raw_l2c_score,raw_FICO_telecom,raw_FICO_retail,raw_FICO_bank_card,raw_FICO_money
d39ccfc3a5,Approved,TRUE,0,FALSE,1/14/2011 10:16,8,TRUE,6,84005,12400,Mobile,300,539,587,642,690,602
c632d7389b,Approved,FALSE,2000,TRUE,1/14/2011 11:11,8,TRUE,13,84109,124001545,Mobile,5000,581,591,593,680,621
ee90cb8777,Approved,FALSE,900,TRUE,1/14/2011 11:52,8,TRUE,8,84029,124002971,Home,3007,780,608,704,740,617
8ad3ac65b0,Approved,TRUE,1100,TRUE,1/15/2011 9:31,6,TRUE,13,84660,124000054,Mobile,4240,677,632,640,597,621
d9d72a6c02,Approved,FALSE,1042,TRUE,1/16/2011 11:05,8,TRUE,17,84088,324078268,Mobile,3280,550,573,589,680,625
1290d18bd2,Approved,TRUE,0,TRUE,1/16/2011 20:12,8,TRUE,16,84103,124002971,Mobile,3200,735,597,673,725,624
6e835dcbc1,Approved,TRUE,0,TRUE,1/16/2011 20:44,8,TRUE,13,84120,124001545,Mobile,2774,601,586,645,648,622
18ae949687,Approved,TRUE,1100,TRUE,1/17/2011 13:47,8,TRUE,12,84005,324377516,Mobile,3200,763,579,615,692,602
2.10E+90,Approved,FALSE,1200,TRUE,1/18/2011 7:02,8,TRUE,12,84084,124302150,Mobile,4025,538,577,581,652,595
b949aab915,Approved,TRUE,600,FALSE,1/18/2011 12:11,8,TRUE,12,84015,124001545,Mobile,3600,544,575,560,607,594
41d33ebcc8,Approved,FALSE,400,TRUE,1/18/2011 15:41,5,TRUE,10,84092,124000054,Mobile,2600,660,592,602,680,643
b69c9a9de7,Approved,TRUE,200,TRUE,1/18/2011 16:24,8,TRUE,13,84070,324079555,Mobile,1360,719,525,538,627,585
af360505c5,Approved,FALSE,1000,TRUE,1/19/2011 8:28,6,TRUE,13,84005,124000054,Mobile,4820,600,623,651,693,637
85c245983d,Approved,TRUE,0,FALSE,1/19/2011 13:12,6,TRUE,13,84084,124002971,Mobile,8000,612,568,598,680,612
66e2d371c9,Approved,FALSE,1100,TRUE,1/19/2011 14:02,5,TRUE,10,84118,324079555,Mobile,1230,663,596,648,676,627
ac468f4955,Approved,TRUE,800,TRUE,1/19/2011 14:14,8,TRUE,13,84663,124300327,Mobile,1700,583,592,646,678,613
9f1d9957c7,Approved,TRUE,600,TRUE,1/19/2011 18:12,8,TRUE,17,83616,123103716,Mobile,1500,530,557,615,653,601
bfbe8605a7,Approved,FALSE,386,TRUE,1/19/2011 18:32,5,TRUE,5,83204,324173710,Mobile,1000,613,516,545,658,592
fdad7630df,Approved,FALSE,976,TRUE,1/19/2011 23:35,5,TRUE,10,84075,124002971,Mobile,1384,538,611,620,680,644
08a3e0ca08,Approved,TRUE,425,TRUE,1/20/2011 16:06,5,TRUE,10,83201,52173464,Mobile,5200,645,519,550,641,593
ee1d1531f0,Approved,FALSE,325,TRUE,1/20/2011 17:12,8,TRUE,17,83401,124103799,Mobile,1070,541,577,614,578,617
348442a0a3,Approved,FALSE,479,TRUE,1/21/2011 13:33,5,TRUE,5,83252,123103729,Home,1879,768,544,584,680,609
a4f207cd76,Approved,TRUE,250,TRUE,1/21/2011 14:47,5,TRUE,5,83201,322077795,Mobile,670,645,503,544,629,550
044aab634b,Approved,TRUE,605,FALSE,1/22/2011 9:00,5,TRUE,10,84103,123271978,Mobile,1378,645,568,633,682,625
a934374fe4,Approved,FALSE,1375,TRUE,1/22/2011 9:04,5,TRUE,10,84041,324377613,Mobile,2000,546,588,602,680,624
1aecb0e33e,Approved,TRUE,200,TRUE,1/22/2011 13:37,5,TRUE,10,84780,324377516,Mobile,8000,541,588,623,661,610
0532e99235,Approved,TRUE,750,TRUE,1/22/2011 21:47,8,TRUE,6,83642,324173383,Home,3212,716,501,521,668,561
8dd4a7ff6d,Approved,TRUE,0,TRUE,1/23/2011 13:37,5,TRUE,10,83705,124103799,Mobile,1300,562,612,624,696,597
4f4871bcaf,Approved,FALSE,1650,TRUE,1/23/2011 13:39,5,TRUE,10,84065,324379705,Mobile,5800,760,673,721,752,637
c68faaf191,Approved,TRUE,630,TRUE,1/23/2011 19:25,8,TRUE,17,84084,324377516,Mobile,1800,523,564,616,657,591
14a40f2071,Approved,TRUE,500,FALSE,1/24/2011 8:53,6,TRUE,13,83644,123103732,Mobile,1920,586,521,540,679,584
23c7a4054a,Approved,FALSE,1800,TRUE,1/24/2011 9:22,8,TRUE,17,84790,124001545,Mobile,3794,661,570,576,680,613
0f9800a7ff,Approved,FALSE,897,FALSE,1/24/2011 9:43,3,TRUE,6,84414,324377516,Mobile,4400,754,608,640,686,623
243dbe8303,Approved,FALSE,1200,TRUE,1/24/2011 10:16,4,TRUE,8,84120,324079500,Mobile,2720,586,595,632,700,621
1a2e91d821,Approved,FALSE,916,TRUE,1/24/2011 13:49,5,TRUE,10,84042,324079555,Mobile,5340,732,551,553,679,600
f54c8db088,Approved,FALSE,187,TRUE,1/24/2011 15:34,5,TRUE,10,84752,124002971,Mobile,1480,530,607,655,710,589
7a95677ac3,Approved,FALSE,570,TRUE,1/24/2011 17:13,8,TRUE,13,83201,124103799,Mobile,2650,560,586,604,680,640
fd15ed8523,Approved,FALSE,876,TRUE,1/25/2011 7:32,5,TRUE,10,83201,324173736,Mobile,4300,669,516,545,680,573
8d01a6418d,Approved,FALSE,756,TRUE,1/25/2011 14:42,5,TRUE,5,84724,324079555,Home,4280,539,568,590,680,611
2a15bf4b08,Approved,TRUE,1050,TRUE,1/25/2011 15:06,5,TRUE,5,84302,324377516,Home,2795,713,594,647,665,626
6c739dc243,Approved,TRUE,312,TRUE,1/25/2011 18:39,3,TRUE,6,83704,123103716,Mobile,1900,638,552,586,603,580
8cbef7a0fe,Approved,TRUE,879,FALSE,1/25/2011 18:57,6,TRUE,13,84081,124001545,Home,2390,536,526,501,649,575
1891881aeb,Approved,FALSE,785,TRUE,1/25/2011 23:03,5,TRUE,5,83854,125100089,Mobile,2450,616,597,646,683,626
da6f8ede35,Approved,TRUE,650,TRUE,1/26/2011 3:42,6,TRUE,12,83703,124103799,Home,4450,542,562,565,680,603
f89e773fd0,Approved,TRUE,1600,FALSE,1/26/2011 10:19,5,TRUE,10,84092,124302150,Mobile,3000,582,645,685,733,660
9af5ad1b1b,Approved,FALSE,1200,TRUE,1/26/2011 11:02,5,TRUE,10,84404,51400549,Mobile,2786,568,578,565,680,616
28baca3b62,Approved,FALSE,0,TRUE,1/26/2011 15:32,8,TRUE,8,83338,124103799,Mobile,1334,568,612,660,709,639
330d2bf9cc,Approved,TRUE,0,TRUE,1/26/2011 22:39,8,TRUE,13,84074,51000017,Mobile,1600,506,532,563,680,597
2de8845b09,Approved,TRUE,300,TRUE,1/27/2011 8:14,8,TRUE,13,84115,324078268,Work,2200,664,520,565,621,570
bbaaabdf0f,Approved,TRUE,500,TRUE,1/27/2011 12:02,5,TRUE,5,84058,124000737,Mobile,2600,297,625,670,720,625
b98426f32b,Approved,TRUE,1395,FALSE,1/28/2011 8:36,5,TRUE,10,84047,124002971,Home,6000,601,600,631,663,616
d974720387,Approved,TRUE,500,TRUE,1/28/2011 9:18,8,TRUE,16,84720,124002971,Mobile,3350,601,534,555,666,584
06d036fe7a,Approved,TRUE,200,TRUE,1/28/2011 9:31,8,TRUE,17,83221,124000054,Mobile,3544,613,551,592,680,608
02309382cf,Approved,FALSE,0,FALSE,1/28/2011 10:09,5,TRUE,5,84403,324377613,Home,753,536,590,634,668,621
c55aed6a9e,Approved,TRUE,600,TRUE,1/28/2011 10:26,8,TRUE,13,84041,124002971,Mobile,2200,497,553,590,613,595
a37099ef27,Approved,TRUE,680,FALSE,1/28/2011 13:22,8,TRUE,17,84119,324379705,Mobile,1400,523,579,602,672,599
b908409e65,Approved,TRUE,0,TRUE,1/29/2011 10:54,8,TRUE,13,84044,324377202,Mobile,3200,601,552,601,597,571
e7cc872711,Approved,FALSE,786,TRUE,1/29/2011 12:58,8,TRUE,17,84414,324377516,Mobile,2100,741,574,596,680,629
746f59332e,Approved,TRUE,780,TRUE,1/29/2011 16:23,6,TRUE,6,84123,324377862,Home,3200,601,618,613,663,627
494fb20e3b,Approved,TRUE,850,FALSE,1/30/2011 16:17,6,TRUE,6,83646,324173626,Mobile,2600,620,521,543,672,597
8aa902e04d,Approved,TRUE,900,TRUE,1/30/2011 20:17,6,TRUE,13,84067,124001545,Mobile,2600,559,556,567,635,611
7d2cb6a64c,Approved,FALSE,1200,TRUE,1/31/2011 10:42,5,TRUE,10,57106,91400046,Mobile,1880,596,580,569,680,613
8378005078,Approved,TRUE,700,TRUE,1/31/2011 15:44,6,TRUE,13,84701,124000054,Home,3200,661,518,522,608,589
4b1a6495b8,Approved,FALSE,600,TRUE,1/31/2011 16:58,8,TRUE,17,84047,124001545,Home,2000,751,560,624,624,621
cdcbd59d83,Approved,TRUE,1100,TRUE,1/31/2011 17:04,5,TRUE,10,84120,124002971,Mobile,3280,661,624,667,679,641
6fc1957477,Approved,FALSE,850,TRUE,1/31/2011 17:26,6,TRUE,13,57032,91408501,Mobile,1250,336,586,579,680,628
f9247db1d6,Approved,FALSE,750,TRUE,2/1/2011 13:00,8,TRUE,16,84054,124302150,Work,1100,530,549,548,680,619
778a98ac3d,Approved,FALSE,750,TRUE,2/1/2011 17:59,8,TRUE,8,83687,123103732,Mobile,3113,507,602,638,668,636
55a14ef410,Approved,TRUE,350,FALSE,2/2/2011 7:35,6,TRUE,6,83687,324172630,Mobile,3200,655,595,625,692,622
ce227eaf55,Approved,TRUE,1000,TRUE,2/2/2011 8:54,6,TRUE,13,84010,324377516,Mobile,1500,565,613,636,644,593
2a15ec5a73,Approved,TRUE,100,TRUE,2/2/2011 14:29,6,TRUE,13,84003,124301025,Mobile,2000,615,594,613,680,632
3c3016cf3e,Approved,FALSE,0,TRUE,2/2/2011 15:16,3,TRUE,6,83221,123103716,Mobile,1600,530,555,616,650,610
3da17c9cb1,Approved,TRUE,550,TRUE,2/2/2011 18:15,5,TRUE,10,83347,124101555,Mobile,2060,586,560,564,666,613
59d02b8afc,Approved,TRUE,500,TRUE,2/3/2011 7:02,3,TRUE,3,83843,123103729,Mobile,3026,732,519,550,661,601
46b8f92e36,Approved,FALSE,1033,TRUE,2/3/2011 9:48,6,TRUE,13,83401,324173150,Mobile,2600,566,527,560,680,576
b3d1bc6934,Approved,TRUE,0,TRUE,2/3/2011 11:20,5,TRUE,10,84015,124000054,Mobile,1032,486,546,592,639,583
464c4e6887,Approved,TRUE,300,TRUE,2/3/2011 12:15,6,TRUE,6,83325,123103729,Mobile,2777,713,530,544,643,590
ece2206b7b,Approved,FALSE,0,TRUE,2/3/2011 12:27,6,TRUE,13,83204,124103799,Mobile,1324,642,528,517,654,595
b138d2286b,Approved,TRUE,675,TRUE,2/3/2011 12:51,3,TRUE,6,84058,124002971,Mobile,3000,536,582,609,654,602
38fa025000,Approved,TRUE,680,TRUE,2/3/2011 13:01,4,TRUE,8,83713,123271978,Mobile,1300,521,615,669,724,590
0d39540ab9,Approved,FALSE,2100,FALSE,2/3/2011 14:44,3,TRUE,6,84010,124001545,Home,5610,660,577,587,680,612
ec5220c03e,Approved,FALSE,0,TRUE,2/3/2011 14:53,5,TRUE,10,84005,124001545,Mobile,4446,573,602,646,703,632
ebe4a4fe61,Approved,TRUE,350,TRUE,2/3/2011 15:55,5,TRUE,10,83301,124103799,Mobile,2148,763,521,558,670,592
9e82e27323,Approved,FALSE,700,TRUE,2/4/2011 8:49,6,TRUE,6,57107,91408899,Mobile,5500,423,566,572,657,607
e298baae1c,Approved,FALSE,0,TRUE,2/4/2011 9:24,5,TRUE,5,83661,123103729,Work,1730,583,577,595,680,622
83a0185d29,Approved,TRUE,250,FALSE,2/4/2011 9:47,8,TRUE,13,84106,124000737,Mobile,1800,546,522,579,655,572
8c02692f55,Approved,FALSE,1114,TRUE,2/4/2011 12:38,8,TRUE,6,84010,124302150,Mobile,3062,670,543,538,680,592
0e088a2c55,Approved,TRUE,400,TRUE,2/5/2011 6:14,5,TRUE,10,84780,124001545,Mobile,2800,583,556,584,669,595
90fb948b4a,Approved,TRUE,170,TRUE,2/5/2011 20:32,8,TRUE,8,83501,124000054,Mobile,713,734,570,590,680,623
227e234ef0,Approved,TRUE,959,TRUE,2/6/2011 15:34,8,TRUE,8,83404,324173082,Home,3723,583,578,562,668,613
6070b1cdb8,Approved,TRUE,1000,TRUE,2/7/2011 8:26,6,TRUE,13,84047,124302150,Mobile,2600,601,554,532,635,582
88430e498e,Approved,TRUE,850,TRUE,2/7/2011 10:02,8,TRUE,13,83704,124103799,Mobile,2400,541,609,654,706,602
6d67f94191,Approved,TRUE,795,TRUE,2/7/2011 11:12,8,TRUE,16,84111,124001545,Mobile,5800,512,595,631,681,623
7b96e853cc,Approved,FALSE,980,TRUE,2/7/2011 13:01,5,TRUE,10,83237,124300107,Mobile,856,760,599,638,680,630
2e99f32a0f,Approved,TRUE,250,TRUE,2/7/2011 15:41,8,TRUE,13,84770,124001545,Mobile,1200,544,529,536,636,592
376823ba2e,Approved,TRUE,0,TRUE,2/8/2011 6:19,8,TRUE,6,57274,91408734,Mobile,1600,530,540,531,650,567
7eb8b99253,Approved,TRUE,300,FALSE,2/8/2011 8:25,5,TRUE,10,83401,124103799,Mobile,2000,583,604,649,670,616
edd95b1230,Approved,TRUE,1325,TRUE,2/8/2011 8:27,5,TRUE,10,84403,73972181,Mobile,4526,593,592,602,680,631
82dddc3f9c,Approved,TRUE,170,FALSE,2/8/2011 9:10,6,TRUE,12,83202,324173655,Home,2078,596,537,616,622,574
7c853daa86,Approved,TRUE,565,TRUE,2/8/2011 9:39,3,TRUE,6,84118,61113415,Mobile,2766,716,545,617,627,546
96a9e01373,Approved,TRUE,675,FALSE,2/8/2011 12:26,5,TRUE,10,84639,324377516,Mobile,4400,596,631,677,723,610
17b4466f1d,Approved,TRUE,1000,TRUE,2/8/2011 12:35,5,TRUE,10,57701,91408734,Home,3068,536,516,554,657,571
d758a589d6,Approved,FALSE,800,FALSE,2/8/2011 15:22,8,TRUE,8,84010,124001545,Mobile,8100,563,599,578,680,630
5333a9edaf,Approved,TRUE,580,FALSE,2/8/2011 15:27,6,TRUE,13,57073,91400046,Mobile,4000,644,564,610,641,601
1975c2bd61,Approved,FALSE,525,TRUE,2/9/2011 10:40,3,TRUE,6,83401,124103799,Mobile,2144,425,590,617,613,601
d8df680256,Approved,TRUE,400,TRUE,2/9/2011 14:06,8,TRUE,13,83858,125100089,Mobile,1140,221,584,638,689,631
34ddb612ce,Approved,TRUE,670,TRUE,2/9/2011 15:31,3,TRUE,6,84116,124302150,Mobile,1260,539,527,553,648,583
92a609fdd2,Approved,TRUE,950,TRUE,2/9/2011 20:55,5,TRUE,10,84047,324377202,Mobile,2200,641,581,587,680,595
c9463c892c,Approved,TRUE,850,TRUE,2/9/2011 21:27,6,TRUE,13,84103,124001545,Mobile,3760,616,596,647,701,624
4c59c27c0c,Approved,TRUE,100,TRUE,2/10/2011 8:29,5,TRUE,10,57701,91408501,Mobile,1223,538,569,624,642,596
20fec41f02,Approved,FALSE,480,FALSE,2/10/2011 16:37,8,TRUE,6,84117,124000054,Mobile,3000,577,525,532,653,603
4319dcde64,Approved,FALSE,0,TRUE,2/10/2011 18:39,8,TRUE,13,84117,124002971,Mobile,3660,555,586,603,636,610
7885dd6693,Approved,FALSE,1188,FALSE,2/11/2011 0:41,8,TRUE,16,84015,124002971,Mobile,3400,661,645,683,708,649
bb301c7ee5,Approved,TRUE,350,FALSE,2/11/2011 7:18,5,TRUE,10,83712,123103716,Mobile,2400,762,623,674,721,610
81812d1b65,Approved,FALSE,705,TRUE,2/11/2011 10:09,5,TRUE,10,57107,51000017,Mobile,2200,423,585,623,636,614
7d510a8204,Approved,TRUE,0,TRUE,2/11/2011 10:31,3,TRUE,6,84062,124001545,Mobile,1100,579,501,516,612,581
97597c294f,Approved,FALSE,1123,TRUE,2/11/2011 12:09,5,TRUE,5,84404,124002971,Home,4191,766,620,624,680,631
44b43fb59c,Approved,FALSE,640,TRUE,2/12/2011 7:40,4,TRUE,8,84651,124002971,Mobile,3360,614,569,581,680,612
a7ff4f3fd5,Approved,TRUE,1025,FALSE,2/12/2011 11:20,3,TRUE,6,57013,91400036,Mobile,4000,588,522,517,643,573
70686a0842,Approved,TRUE,1000,TRUE,2/12/2011 15:44,8,TRUE,17,84058,124001545,Mobile,2800,525,668,673,715,639
4f21a2d05a,Approved,FALSE,1053,TRUE,2/12/2011 17:55,8,TRUE,8,83404,124100417,Mobile,3200,669,598,596,680,631
f939744f9b,Approved,TRUE,1200,TRUE,2/13/2011 9:30,5,TRUE,10,84087,311079474,Mobile,2500,530,605,645,671,627
5c77318e8a,Approved,FALSE,450,TRUE,2/13/2011 19:57,5,TRUE,10,83404,124384657,Mobile,2520,530,591,631,644,611
3466ce11fa,Approved,FALSE,500,TRUE,2/14/2011 8:50,6,TRUE,13,57018,91400046,Mobile,3624,593,562,583,680,615
d6eccdda7d,Approved,FALSE,476,TRUE,2/14/2011 9:40,6,TRUE,13,57055,291471134,Home,3400,586,587,628,661,616
270fa2c7d4,Approved,TRUE,691,TRUE,2/14/2011 10:40,8,TRUE,13,84119,124001545,Mobile,2096,446,530,566,673,618
890ea01178,Approved,FALSE,703,TRUE,2/14/2011 14:59,6,TRUE,6,83646,123103729,Mobile,1850,579,565,560,680,624
e9ac5a0afa,Approved,TRUE,635,FALSE,2/14/2011 16:04,6,TRUE,12,83201,124103773,Mobile,3279,438,565,621,651,612
c3cb46320c,Approved,TRUE,150,FALSE,2/14/2011 18:23,8,TRUE,13,84047,324377516,Mobile,2400,582,559,641,648,605
e23ca5e230,Approved,FALSE,0,TRUE,2/14/2011 18:36,4,TRUE,8,84095,324377516,Mobile,2226,541,591,614,662,614
429f08e0f1,Approved,TRUE,400,TRUE,2/15/2011 7:43,8,TRUE,6,84720,124002971,Home,1386,601,539,548,644,589
b911eb39bd,Approved,TRUE,200,TRUE,2/15/2011 8:19,5,TRUE,5,83651,324172546,Home,1585,586,543,578,623,574
ab88421436,Approved,TRUE,800,TRUE,2/15/2011 14:09,5,TRUE,10,84770,124002971,Mobile,3920,589,523,543,624,597
7374dfc557,Approved,FALSE,700,TRUE,2/15/2011 17:16,5,TRUE,10,84010,124001545,Mobile,2400,749,563,547,678,596
056b3e7ed8,Approved,TRUE,571,TRUE,2/16/2011 10:17,8,TRUE,8,83702,124103799,Mobile,985,530,624,662,718,603
2c5c65b3fc,Approved,TRUE,500,FALSE,2/16/2011 10:54,4,TRUE,8,83301,123271978,Mobile,2400,548,561,543,669,599
9fd4b65302,Approved,TRUE,160,FALSE,2/16/2011 13:17,5,TRUE,10,84084,324079539,Mobile,1200,661,588,627,653,618
964392c57a,Approved,TRUE,164,FALSE,2/16/2011 16:23,5,TRUE,5,57701,291479686,Home,1152,434,544,558,680,594
e02596d6e0,Approved,TRUE,300,TRUE,2/16/2011 16:45,5,TRUE,10,84118,124001545,Mobile,800,530,553,615,623,592
a75f3d594c,Approved,TRUE,575,TRUE,2/16/2011 17:06,8,TRUE,13,84123,124302150,Mobile,4380,715,551,551,577,577
a0f961567d,Approved,TRUE,484,TRUE,2/16/2011 23:47,3,TRUE,6,84341,324079555,Mobile,1800,645,554,595,625,585
55059f159c,Approved,FALSE,716,TRUE,2/17/2011 7:41,6,TRUE,6,84319,324079555,Mobile,2781,677,554,579,680,604
43c97c4e6d,Approved,FALSE,403,TRUE,2/17/2011 8:41,8,TRUE,8,83714,123103729,Mobile,1984,87,603,652,676,640
2b60c24e0c,Approved,TRUE,0,FALSE,2/17/2011 10:37,5,TRUE,10,84404,124085024,Mobile,1200,589,577,537,680,600
7a3189f555,Approved,FALSE,1532,TRUE,2/17/2011 10:58,8,TRUE,13,84094,124000054,Mobile,3050,536,641,648,679,616
24960509ce,Approved,TRUE,450,FALSE,2/17/2011 11:23,4,TRUE,4,84601,124001545,Mobile,4200,663,641,695,734,626
1e351a3e61,Approved,TRUE,500,TRUE,2/17/2011 12:09,8,TRUE,17,84121,324377516,Mobile,3100,573,568,560,680,605
e6b0d099c0,Approved,TRUE,650,TRUE,2/17/2011 12:11,6,TRUE,13,84040,124001545,Mobile,2800,593,561,545,656,608
0f584aebbd,Approved,TRUE,575,TRUE,2/17/2011 13:29,5,TRUE,10,84115,124000054,Mobile,1400,523,545,596,622,589
912c4aa0ff,Approved,FALSE,0,TRUE,2/17/2011 17:33,5,TRUE,10,84405,124302150,Mobile,3400,577,539,501,642,582
f1ae6a19a5,Approved,TRUE,1075,TRUE,2/17/2011 22:29,5,TRUE,10,84043,124001545,Mobile,2400,297,614,656,701,634
f0fbecb9da,Approved,TRUE,1000,TRUE,2/18/2011 8:37,5,TRUE,10,83702,511300503,Mobile,2750,573,593,619,671,608
c00699ef1b,Approved,FALSE,1200,TRUE,2/18/2011 10:18,5,TRUE,10,83712,123103716,Mobile,2594,760,597,644,671,617
c1bbf1c823,Approved,FALSE,430,TRUE,2/18/2011 16:10,5,TRUE,5,83651,124103582,Mobile,1236,562,572,563,680,613
eb70879a02,Approved,TRUE,265,TRUE,2/18/2011 18:25,5,TRUE,5,83402,281082915,Mobile,1100,521,569,657,711,582
f22151df17,Approved,TRUE,320,TRUE,2/20/2011 17:14,8,TRUE,13,84767,124302150,Mobile,1200,645,589,623,663,577
b8460d798c,Approved,TRUE,884,TRUE,2/20/2011 20:01,8,TRUE,17,84107,122100024,Mobile,2400,716,572,620,640,603
0a718c3c67,Approved,TRUE,726,TRUE,2/20/2011 21:30,6,TRUE,13,84010,124000054,Mobile,2600,586,621,637,665,637
71953aec67,Approved,TRUE,1100,TRUE,2/21/2011 7:23,6,TRUE,13,57103,91408501,Mobile,2987,501,545,563,654,611
6579972dd1,Approved,FALSE,849,TRUE,2/21/2011 11:15,5,TRUE,5,83854,123171955,Home,2601,576,624,651,689,627
684bea73ab,Approved,TRUE,700,TRUE,2/21/2011 15:13,6,TRUE,13,84041,102301092,Mobile,9644,521,576,601,650,619
b6514d8366,Approved,TRUE,650,TRUE,2/22/2011 1:27,8,TRUE,6,83843,323173313,Home,2813,297,584,652,695,634
e6069ecbbf,Approved,FALSE,191,TRUE,2/22/2011 6:21,5,TRUE,10,57339,91408734,Home,1920,183,602,660,699,625
b507748656,Approved,TRUE,475,TRUE,2/22/2011 11:29,8,TRUE,13,84115,124001545,Mobile,2850,329,549,606,615,609
d7d437e050,Approved,FALSE,0,TRUE,2/22/2011 13:35,6,TRUE,12,57301,91409487,Mobile,1800,645,539,596,627,587
171c954c8c,Approved,TRUE,367,FALSE,2/22/2011 15:15,6,TRUE,13,57702,91408734,Mobile,1200,523,563,556,652,604
6d75122817,Approved,TRUE,300,TRUE,2/23/2011 6:41,5,TRUE,10,57325,91400486,Mobile,1765,538,571,589,612,605
42f175a176,Approved,TRUE,525,FALSE,2/23/2011 10:03,6,TRUE,13,84118,124001545,Mobile,2800,546,597,627,665,626
5369897f85,Approved,TRUE,580,TRUE,2/23/2011 11:46,5,TRUE,10,57301,91402947,Mobile,3200,719,507,542,632,574
dcfa93fb97,Approved,TRUE,1200,TRUE,2/23/2011 17:21,8,TRUE,17,84120,124001545,Home,2400,530,564,628,654,606
dc532a8443,Approved,FALSE,1536,TRUE,2/24/2011 5:33,5,TRUE,10,83333,122000661,Mobile,4000,273,591,630,659,619
d8bcbe7f5b,Approved,TRUE,375,TRUE,2/24/2011 7:31,6,TRUE,13,57350,91400525,Mobile,3600,602,549,576,669,609
304320351f,Approved,TRUE,800,FALSE,2/24/2011 7:42,5,TRUE,10,84335,124302150,Mobile,3370,716,561,621,670,608
a03a3b97a2,Approved,FALSE,620,FALSE,2/24/2011 10:01,8,TRUE,8,84070,124001545,Mobile,2600,638,635,678,710,649
f9e6463c2c,Approved,FALSE,0,TRUE,2/24/2011 10:52,6,TRUE,13,57301,91400046,Mobile,3720,550,576,594,680,610
db4fb8df4a,Approved,TRUE,100,TRUE,2/24/2011 11:00,6,TRUE,13,57262,291070001,Home,3100,593,602,651,680,621
dab9b9766c,Approved,FALSE,1182,TRUE,2/24/2011 11:55,8,TRUE,6,84053,324079555,Mobile,2600,763,539,573,680,600
965d37e1eb,Approved,TRUE,400,TRUE,2/24/2011 12:15,5,TRUE,5,84121,325070760,Mobile,1500,808,512,548,626,581
37d56d9fef,Approved,FALSE,800,TRUE,2/25/2011 2:52,5,TRUE,5,83854,121000248,Mobile,2998,586,535,550,680,577
3e4519270a,Approved,TRUE,500,TRUE,2/25/2011 10:59,5,TRUE,5,57003,91408734,Mobile,3000,541,620,653,674,629
9b01f4d0b7,Approved,FALSE,1326,TRUE,2/25/2011 11:01,5,TRUE,5,84121,124002971,Home,3192,666,693,756,796,656
9ace72ef1f,Approved,TRUE,575,TRUE,2/25/2011 17:05,5,TRUE,10,83617,124103799,Mobile,1600,231,587,636,679,619
00b8adfe83,Approved,TRUE,250,FALSE,2/25/2011 18:00,6,TRUE,6,84010,124001545,Mobile,3500,645,575,633,671,618
5a33902860,Approved,TRUE,650,TRUE,2/25/2011 18:23,8,TRUE,13,84106,124002971,Mobile,2000,712,571,601,619,602
d35f2881f8,Approved,TRUE,375,TRUE,2/26/2011 9:30,6,TRUE,13,84095,324377516,Home,1160,492,564,566,680,607
b6ca73e6d4,Approved,FALSE,645,TRUE,2/26/2011 10:16,5,TRUE,10,57701,91408501,Mobile,1266,586,578,628,675,619
05501291d3,Approved,TRUE,0,TRUE,2/26/2011 12:41,6,TRUE,6,57201,91408734,Home,1887,748,536,543,624,567
36fa5b0d19,Approved,TRUE,0,TRUE,2/26/2011 16:43,3,TRUE,6,84025,124002971,Mobile,3440,546,602,635,671,619
cc58352799,Approved,TRUE,400,TRUE,2/27/2011 8:14,5,TRUE,10,84701,124301779,Home,2400,525,539,555,675,589
8e089f45c3,Approved,FALSE,250,TRUE,2/27/2011 13:16,5,TRUE,10,83221,123103729,Mobile,930,542,587,617,633,623
40c72d5c02,Approved,FALSE,382,FALSE,2/28/2011 7:02,5,TRUE,10,57104,91408734,Mobile,5600,492,583,634,671,627
f312482e4e,Approved,FALSE,485,TRUE,2/28/2011 8:43,5,TRUE,5,84120,124000054,Mobile,1000,762,638,688,714,656
2106e78b96,Approved,FALSE,873,TRUE,2/28/2011 9:31,5,TRUE,10,83646,324173626,Mobile,2466,499,559,569,677,608
863f96efa1,Approved,TRUE,945,FALSE,2/28/2011 11:40,5,TRUE,10,84047,124001545,Mobile,1300,522,572,621,620,604
d04835e81d,Approved,TRUE,375,FALSE,2/28/2011 16:09,5,TRUE,10,83401,324173150,Home,3850,536,501,554,623,582
702ace7f8a,Approved,TRUE,1200,TRUE,3/1/2011 9:01,8,TRUE,6,83607,324172533,Mobile,3133,614,516,542,631,562
24912c35f0,Approved,FALSE,0,TRUE,3/1/2011 10:00,5,TRUE,5,83237,124300767,Home,1173,616,513,540,627,603
668a28602d,Approved,TRUE,400,TRUE,3/1/2011 12:48,5,TRUE,10,84120,114924742,Home,3200,564,513,547,660,578
f3d38620a8,Approved,FALSE,0,TRUE,3/1/2011 12:48,7,TRUE,13,84660,124001545,Mobile,1860,617,576,603,653,592
634ffccb27,Approved,TRUE,0,TRUE,3/1/2011 12:59,5,TRUE,10,83404,325070760,Mobile,3000,530,511,525,628,581
64109698d0,Approved,TRUE,400,TRUE,3/1/2011 14:34,5,TRUE,10,83301,124103799,Mobile,1200,501,576,605,638,593
